YEAR	MONTH	STATE	TYPE OF PRODUCER	ENERGY SOURCE	GENERATION (Megawatthours)
2017	10	US-Total	Electric Generators, Independent Power Producers	Coal	21593691
2017	10	US-Total	Electric Generators, Independent Power Producers	Geothermal	1180763
2017	10	US-Total	Electric Generators, Independent Power Producers	Pumped Storage	-74897
2017	10	US-Total	Electric Generators, Independent Power Producers	Hydroelectric Conventional	1345964
2017	10	US-Total	Electric Generators, Independent Power Producers	Natural Gas	37618150
2017	10	US-Total	Electric Generators, Independent Power Producers	Nuclear	30956609
2017	10	US-Total	Electric Generators, Independent Power Producers	Other Gases	0
2017	10	US-Total	Electric Generators, Independent Power Producers	Other	453344
2017	10	US-Total	Electric Generators, Independent Power Producers	Petroleum	128103
2017	10	US-Total	Electric Generators, Independent Power Producers	Solar Thermal and Photovoltaic	4450749
2017	10	US-Total	Electric Generators, Independent Power Producers	Other Biomass	1203720
2017	10	US-Total	Electric Generators, Independent Power Producers	Wind	21061247
2017	10	US-Total	Electric Generators, Independent Power Producers	Wood and Wood Derived Fuels	803821
2017	10	US-Total	Electric Generators, Electric Utilities	Total	174288996
2017	10	US-Total	Electric Generators, Electric Utilities	Coal	66668506
2017	10	US-Total	Electric Generators, Electric Utilities	Geothermal	80140
2017	10	US-Total	Electric Generators, Electric Utilities	Pumped Storage	-388085
2017	10	US-Total	Electric Generators, Electric Utilities	Hydroelectric Conventional	15750140
2017	10	US-Total	Electric Generators, Electric Utilities	Natural Gas	51469135
2017	10	US-Total	Electric Generators, Electric Utilities	Nuclear	35038176
2017	10	US-Total	Electric Generators, Electric Utilities	Other Gases	9579
2017	10	US-Total	Electric Generators, Electric Utilities	Other	41149
2017	10	US-Total	Electric Generators, Electric Utilities	Petroleum	1156732
2017	10	US-Total	Electric Generators, Electric Utilities	Solar Thermal and Photovoltaic	319592
2017	10	US-Total	Electric Generators, Electric Utilities	Other Biomass	111367
2017	10	US-Total	Electric Generators, Electric Utilities	Wind	3737852
2017	10	US-Total	Electric Generators, Electric Utilities	Wood and Wood Derived Fuels	294711
2017	10	UT	Total Electric Power Industry	Total	3127837
2017	10	UT	Total Electric Power Industry	Coal	2501544
2017	10	UT	Total Electric Power Industry	Geothermal	39086
2017	10	UT	Total Electric Power Industry	Hydroelectric Conventional	43673
2017	10	UT	Total Electric Power Industry	Natural Gas	289250
2017	10	UT	Total Electric Power Industry	Other Gases	2302
2017	10	UT	Total Electric Power Industry	Other	2574
2017	10	UT	Total Electric Power Industry	Petroleum	2913
2017	10	UT	Total Electric Power Industry	Solar Thermal and Photovoltaic	171858
2017	10	UT	Total Electric Power Industry	Other Biomass	5804
2017	10	UT	Total Electric Power Industry	Wind	68834
2017	10	UT	Combined Heat and Power, Industrial Power	Total	80387
2017	10	UT	Combined Heat and Power, Industrial Power	Coal	37641
2017	10	UT	Combined Heat and Power, Industrial Power	Natural Gas	37870
2017	10	UT	Combined Heat and Power, Industrial Power	Other Gases	2302
2017	10	UT	Combined Heat and Power, Industrial Power	Other	2574
2017	10	UT	Combined Heat and Power, Industrial Power	Petroleum	0
2017	10	UT	Combined Heat and Power, Commercial Power	Total	7375
2017	10	UT	Combined Heat and Power, Commercial Power	Natural Gas	6687
2017	10	UT	Combined Heat and Power, Commercial Power	Petroleum	0
2017	10	UT	Combined Heat and Power, Commercial Power	Other Biomass	688
2017	10	UT	Electric Generators, Independent Power Producers	Total	310343
2017	10	UT	Electric Generators, Independent Power Producers	Coal	28446
2017	10	UT	Electric Generators, Independent Power Producers	Geothermal	16813
2017	10	UT	Electric Generators, Independent Power Producers	Hydroelectric Conventional	383
2017	10	UT	Electric Generators, Independent Power Producers	Natural Gas	18733
2017	10	UT	Electric Generators, Independent Power Producers	Petroleum	160
2017	10	UT	Electric Generators, Independent Power Producers	Solar Thermal and Photovoltaic	171858
2017	10	UT	Electric Generators, Independent Power Producers	Other Biomass	5116
2017	10	UT	Electric Generators, Independent Power Producers	Wind	68834
2017	10	UT	Electric Generators, Electric Utilities	Total	2729733
2017	10	UT	Electric Generators, Electric Utilities	Coal	2435457
2017	10	UT	Electric Generators, Electric Utilities	Geothermal	22272
2017	10	UT	Electric Generators, Electric Utilities	Hydroelectric Conventional	43290
2017	10	UT	Electric Generators, Electric Utilities	Natural Gas	225961
2017	10	UT	Electric Generators, Electric Utilities	Other	0
2017	10	UT	Electric Generators, Electric Utilities	Petroleum	2753
2017	10	VA	Total Electric Power Industry	Total	6357560
2017	10	VA	Total Electric Power Industry	Coal	470923
2017	10	VA	Total Electric Power Industry	Pumped Storage	-95230
2017	10	VA	Total Electric Power Industry	Hydroelectric Conventional	107125
2017	10	VA	Total Electric Power Industry	Natural Gas	2965244
2017	10	VA	Total Electric Power Industry	Nuclear	2473883
2017	10	VA	Total Electric Power Industry	Other	16311
2017	10	VA	Total Electric Power Industry	Petroleum	50627
2017	10	VA	Total Electric Power Industry	Solar Thermal and Photovoltaic	33639
2017	10	VA	Total Electric Power Industry	Other Biomass	68349
2017	10	VA	Total Electric Power Industry	Wood and Wood Derived Fuels	266689
2017	10	VA	Combined Heat and Power, Industrial Power	Total	202995
2017	10	VA	Combined Heat and Power, Industrial Power	Coal	17844
2017	10	VA	Combined Heat and Power, Industrial Power	Hydroelectric Conventional	30
2017	10	VA	Combined Heat and Power, Industrial Power	Natural Gas	54671
2017	10	VA	Combined Heat and Power, Industrial Power	Petroleum	280
2017	10	VA	Combined Heat and Power, Industrial Power	Other Biomass	1721
2017	10	VA	Combined Heat and Power, Industrial Power	Wood and Wood Derived Fuels	128449
2017	10	VA	Combined Heat and Power, Commercial Power	Total	37629
2017	10	VA	Combined Heat and Power, Commercial Power	Coal	0
2017	10	VA	Combined Heat and Power, Commercial Power	Natural Gas	641
2017	10	VA	Combined Heat and Power, Commercial Power	Other	16311
2017	10	VA	Combined Heat and Power, Commercial Power	Petroleum	2662
2017	10	VA	Combined Heat and Power, Commercial Power	Other Biomass	18015
2017	10	VA	Combined Heat and Power, Commercial Power	Wood and Wood Derived Fuels	0
2017	10	VA	Combined Heat and Power, Electric Power	Total	4452
2017	10	VA	Combined Heat and Power, Electric Power	Coal	4452
2017	10	VA	Combined Heat and Power, Electric Power	Natural Gas	0
2017	10	VA	Combined Heat and Power, Electric Power	Petroleum	0
2017	10	VA	Electric Generators, Independent Power Producers	Total	1133795
2017	10	VA	Electric Generators, Independent Power Producers	Coal	26924
2017	10	VA	Electric Generators, Independent Power Producers	Hydroelectric Conventional	4995
2017	10	VA	Electric Generators, Independent Power Producers	Natural Gas	988189
2017	10	VA	Electric Generators, Independent Power Producers	Other	0
2017	10	VA	Electric Generators, Independent Power Producers	Petroleum	27999
2017	10	VA	Electric Generators, Independent Power Producers	Solar Thermal and Photovoltaic	16115
2017	10	VA	Electric Generators, Independent Power Producers	Other Biomass	48191
2017	10	VA	Electric Generators, Independent Power Producers	Wood and Wood Derived Fuels	21382
2017	10	VA	Electric Generators, Electric Utilities	Total	4978690
2017	10	VA	Electric Generators, Electric Utilities	Coal	421703
2017	10	VA	Electric Generators, Electric Utilities	Pumped Storage	-95230
2017	10	VA	Electric Generators, Electric Utilities	Hydroelectric Conventional	102100
2017	10	VA	Electric Generators, Electric Utilities	Natural Gas	1921742
2017	10	VA	Electric Generators, Electric Utilities	Nuclear	2473883
2017	10	VA	Electric Generators, Electric Utilities	Petroleum	19686
2017	10	VA	Electric Generators, Electric Utilities	Solar Thermal and Photovoltaic	17524
2017	10	VA	Electric Generators, Electric Utilities	Other Biomass	423
2017	10	VA	Electric Generators, Electric Utilities	Wood and Wood Derived Fuels	116858
2017	10	VT	Total Electric Power Industry	Total	165058
2017	10	VT	Total Electric Power Industry	Hydroelectric Conventional	84295
2017	10	VT	Total Electric Power Industry	Natural Gas	14
2017	10	VT	Total Electric Power Industry	Other	0
2017	10	VT	Total Electric Power Industry	Petroleum	536
2017	10	VT	Total Electric Power Industry	Solar Thermal and Photovoltaic	11676
2017	10	VT	Total Electric Power Industry	Other Biomass	1282
2017	10	VT	Total Electric Power Industry	Wind	28070
2017	10	VT	Total Electric Power Industry	Wood and Wood Derived Fuels	39185
2017	10	VT	Combined Heat and Power, Commercial Power	Total	61
2017	10	VT	Combined Heat and Power, Commercial Power	Natural Gas	0
2017	10	VT	Combined Heat and Power, Commercial Power	Petroleum	11
2017	10	VT	Combined Heat and Power, Commercial Power	Wood and Wood Derived Fuels	50
2017	10	VT	Electric Generators, Independent Power Producers	Total	88953
2017	10	VT	Electric Generators, Independent Power Producers	Hydroelectric Conventional	56701
2017	10	VT	Electric Generators, Independent Power Producers	Solar Thermal and Photovoltaic	6978
2017	10	VT	Electric Generators, Independent Power Producers	Other Biomass	1282
2017	10	VT	Electric Generators, Independent Power Producers	Wind	11031
2017	10	VT	Electric Generators, Independent Power Producers	Wood and Wood Derived Fuels	12961
2017	10	VT	Electric Generators, Electric Utilities	Total	76044
2017	10	VT	Electric Generators, Electric Utilities	Hydroelectric Conventional	27594
2017	10	VT	Electric Generators, Electric Utilities	Natural Gas	14
2017	10	VT	Electric Generators, Electric Utilities	Other	0
2017	10	VT	Electric Generators, Electric Utilities	Petroleum	525
2017	10	VT	Electric Generators, Electric Utilities	Solar Thermal and Photovoltaic	4699
2017	10	VT	Electric Generators, Electric Utilities	Wind	17039
2017	10	VT	Electric Generators, Electric Utilities	Wood and Wood Derived Fuels	26173
2017	10	WA	Total Electric Power Industry	Total	7834081
2017	10	WA	Total Electric Power Industry	Coal	761101
2017	10	WA	Total Electric Power Industry	Pumped Storage	-238
2017	10	WA	Total Electric Power Industry	Hydroelectric Conventional	4215241
2017	10	WA	Total Electric Power Industry	Natural Gas	1008732
2017	10	WA	Total Electric Power Industry	Nuclear	858052
2017	10	WA	Total Electric Power Industry	Other Gases	31934
2017	10	WA	Total Electric Power Industry	Other	5792
2017	10	WA	Total Electric Power Industry	Petroleum	2722
2017	10	WA	Total Electric Power Industry	Solar Thermal and Photovoltaic	66
2017	10	WA	Total Electric Power Industry	Other Biomass	27943
2017	10	WA	Total Electric Power Industry	Wind	783340
2017	10	WA	Total Electric Power Industry	Wood and Wood Derived Fuels	139397
2017	10	WA	Combined Heat and Power, Industrial Power	Total	124244
2017	10	WA	Combined Heat and Power, Industrial Power	Coal	2706
2017	10	WA	Combined Heat and Power, Industrial Power	Natural Gas	9187
2017	10	WA	Combined Heat and Power, Industrial Power	Petroleum	580
2017	10	WA	Combined Heat and Power, Industrial Power	Other Biomass	916
2017	10	WA	Combined Heat and Power, Industrial Power	Wood and Wood Derived Fuels	110855
2017	10	WA	Combined Heat and Power, Commercial Power	Total	3464
2017	10	WA	Combined Heat and Power, Commercial Power	Natural Gas	2011
2017	10	WA	Combined Heat and Power, Commercial Power	Petroleum	15
2017	10	WA	Combined Heat and Power, Commercial Power	Other Biomass	1439
2017	10	WA	Combined Heat and Power, Electric Power	Total	67189
2017	10	WA	Combined Heat and Power, Electric Power	Natural Gas	35255
2017	10	WA	Combined Heat and Power, Electric Power	Other Gases	31934
2017	10	WA	Combined Heat and Power, Electric Power	Petroleum	0
2017	10	WA	Electric Generators, Independent Power Producers	Total	1392355
2017	10	WA	Electric Generators, Independent Power Producers	Coal	758395
2017	10	WA	Electric Generators, Independent Power Producers	Hydroelectric Conventional	25090
2017	10	WA	Electric Generators, Independent Power Producers	Natural Gas	233313
2017	10	WA	Electric Generators, Independent Power Producers	Other	5797
2017	10	WA	Electric Generators, Independent Power Producers	Petroleum	2022
2017	10	WA	Electric Generators, Independent Power Producers	Other Biomass	10789
2017	10	WA	Electric Generators, Independent Power Producers	Wind	356949
2017	10	WA	Electric Generators, Electric Utilities	Total	6246828
2017	10	WA	Electric Generators, Electric Utilities	Pumped Storage	-238
2017	10	WA	Electric Generators, Electric Utilities	Hydroelectric Conventional	4190152
2017	10	WA	Electric Generators, Electric Utilities	Natural Gas	728965
2017	10	WA	Electric Generators, Electric Utilities	Nuclear	858052
2017	10	WA	Electric Generators, Electric Utilities	Other	-5
2017	10	WA	Electric Generators, Electric Utilities	Petroleum	105
2017	10	WA	Electric Generators, Electric Utilities	Solar Thermal and Photovoltaic	66
2017	10	WA	Electric Generators, Electric Utilities	Other Biomass	14799
2017	10	WA	Electric Generators, Electric Utilities	Wind	426391
2017	10	WA	Electric Generators, Electric Utilities	Wood and Wood Derived Fuels	28542
2017	10	WI	Total Electric Power Industry	Total	5347595
2017	10	WI	Total Electric Power Industry	Coal	2927488
2017	10	WI	Total Electric Power Industry	Hydroelectric Conventional	152624
2017	10	WI	Total Electric Power Industry	Natural Gas	1391313
2017	10	WI	Total Electric Power Industry	Nuclear	522531
2017	10	WI	Total Electric Power Industry	Other	3700
2017	10	WI	Total Electric Power Industry	Petroleum	20620
2017	10	WI	Total Electric Power Industry	Solar Thermal and Photovoltaic	3361
2017	10	WI	Total Electric Power Industry	Other Biomass	48675
2017	10	WI	Total Electric Power Industry	Wind	182536
2017	10	WI	Total Electric Power Industry	Wood and Wood Derived Fuels	94747
2017	10	WI	Combined Heat and Power, Industrial Power	Total	122584
2017	10	WI	Combined Heat and Power, Industrial Power	Coal	33801
2017	10	WI	Combined Heat and Power, Industrial Power	Hydroelectric Conventional	12699
2017	10	WI	Combined Heat and Power, Industrial Power	Natural Gas	24603
2017	10	WI	Combined Heat and Power, Industrial Power	Other	2402
2017	10	WI	Combined Heat and Power, Industrial Power	Petroleum	165
2017	10	WI	Combined Heat and Power, Industrial Power	Other Biomass	1690
2017	10	WI	Combined Heat and Power, Industrial Power	Wind	617
2017	10	WI	Combined Heat and Power, Industrial Power	Wood and Wood Derived Fuels	46607
2017	10	WI	Combined Heat and Power, Commercial Power	Total	9743
2017	10	WI	Combined Heat and Power, Commercial Power	Coal	0
2017	10	WI	Combined Heat and Power, Commercial Power	Natural Gas	5325
2017	10	WI	Combined Heat and Power, Commercial Power	Petroleum	0
2017	10	WI	Combined Heat and Power, Commercial Power	Other Biomass	4418
2017	10	WI	Combined Heat and Power, Commercial Power	Wood and Wood Derived Fuels	0
2017	10	WI	Combined Heat and Power, Electric Power	Total	75545
2017	10	WI	Combined Heat and Power, Electric Power	Natural Gas	66289
2017	10	WI	Combined Heat and Power, Electric Power	Petroleum	0
2017	10	WI	Combined Heat and Power, Electric Power	Other Biomass	9256
2017	10	WI	Electric Generators, Independent Power Producers	Total	667656
2017	10	WI	Electric Generators, Independent Power Producers	Hydroelectric Conventional	6398
2017	10	WI	Electric Generators, Independent Power Producers	Natural Gas	14003
2017	10	WI	Electric Generators, Independent Power Producers	Nuclear	522531
