U.S. Department of Energy, The Energy Information Administration (EIA)					
Monthly Fuel Consumption Data by State, Producer Sector and Energy Source; Months Through December 2019					
Sources: EIA-923 Report					
					
YEAR	MONTH	STATE	TYPE OF PRODUCER	ENERGY SOURCE	CONSUMPTION
2019	5	DE	Combined Heat and Power, Electric Power	Petroleum (Barrels)	0
2019	5	DE	Electric Generators, Independent Power Producers	Coal (Short Tons)	0
2019	5	DE	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	1,896,952
2019	5	DE	Electric Generators, Independent Power Producers	Petroleum (Barrels)	3,540
2019	5	DE	Electric Generators, Electric Utilities	Natural Gas (Mcf)	10,246
2019	5	DE	Electric Generators, Electric Utilities	Petroleum (Barrels)	0
2019	5	FL	Total Electric Power Industry	Coal (Short Tons)	906,417
2019	5	FL	Total Electric Power Industry	Natural Gas (Mcf)	124,810,520
2019	5	FL	Total Electric Power Industry	Other Gases (Billion Btu)	0
2019	5	FL	Total Electric Power Industry	Petroleum (Barrels)	286,630
2019	5	FL	Combined Heat and Power, Industrial Power	Coal (Short Tons)	825
2019	5	FL	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	710,888
2019	5	FL	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	0
2019	5	FL	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	1,115
2019	5	FL	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	7,796
2019	5	FL	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	0
2019	5	FL	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	1,115,860
2019	5	FL	Combined Heat and Power, Electric Power	Petroleum (Barrels)	0
2019	5	FL	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	4,416,115
2019	5	FL	Electric Generators, Independent Power Producers	Petroleum (Barrels)	477
2019	5	FL	Electric Generators, Electric Utilities	Coal (Short Tons)	905,592
2019	5	FL	Electric Generators, Electric Utilities	Natural Gas (Mcf)	118,559,861
2019	5	FL	Electric Generators, Electric Utilities	Petroleum (Barrels)	285,038
2019	5	GA	Total Electric Power Industry	Coal (Short Tons)	1,593,244
2019	5	GA	Total Electric Power Industry	Natural Gas (Mcf)	34,271,795
2019	5	GA	Total Electric Power Industry	Petroleum (Barrels)	28,628
2019	5	GA	Combined Heat and Power, Industrial Power	Coal (Short Tons)	2,083
2019	5	GA	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	329,251
2019	5	GA	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	19,094
2019	5	GA	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	569
2019	5	GA	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	492
2019	5	GA	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	167,745
2019	5	GA	Combined Heat and Power, Electric Power	Petroleum (Barrels)	0
2019	5	GA	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	8,080,306
2019	5	GA	Electric Generators, Independent Power Producers	Petroleum (Barrels)	679
2019	5	GA	Electric Generators, Electric Utilities	Coal (Short Tons)	1,591,161
2019	5	GA	Electric Generators, Electric Utilities	Natural Gas (Mcf)	25,693,924
2019	5	GA	Electric Generators, Electric Utilities	Petroleum (Barrels)	8,363
2019	5	HI	Total Electric Power Industry	Coal (Short Tons)	57,073
2019	5	HI	Total Electric Power Industry	Geothermal (Billion Btu)	97
2019	5	HI	Total Electric Power Industry	Other Gases (Billion Btu)	4
2019	5	HI	Total Electric Power Industry	Petroleum (Barrels)	960,454
2019	5	HI	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	4
2019	5	HI	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	19,063
2019	5	HI	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	1,248
2019	5	HI	Combined Heat and Power, Electric Power	Coal (Short Tons)	57,073
2019	5	HI	Combined Heat and Power, Electric Power	Petroleum (Barrels)	178,949
2019	5	HI	Electric Generators, Independent Power Producers	Geothermal (Billion Btu)	97
2019	5	HI	Electric Generators, Independent Power Producers	Petroleum (Barrels)	62,719
2019	5	HI	Electric Generators, Electric Utilities	Petroleum (Barrels)	698,475
2019	5	IA	Total Electric Power Industry	Coal (Short Tons)	822,840
2019	5	IA	Total Electric Power Industry	Natural Gas (Mcf)	2,901,200
2019	5	IA	Total Electric Power Industry	Petroleum (Barrels)	12,205
2019	5	IA	Combined Heat and Power, Industrial Power	Coal (Short Tons)	45,763
2019	5	IA	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	63,199
2019	5	IA	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	1
2019	5	IA	Combined Heat and Power, Commercial Power	Coal (Short Tons)	1,000
2019	5	IA	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	42,870
2019	5	IA	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	9
2019	5	IA	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	6,405
2019	5	IA	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	0
2019	5	IA	Electric Generators, Independent Power Producers	Petroleum (Barrels)	754
2019	5	IA	Electric Generators, Electric Utilities	Coal (Short Tons)	776,077
2019	5	IA	Electric Generators, Electric Utilities	Natural Gas (Mcf)	2,788,726
2019	5	IA	Electric Generators, Electric Utilities	Petroleum (Barrels)	11,441
2019	5	ID	Total Electric Power Industry	Coal (Short Tons)	296
2019	5	ID	Total Electric Power Industry	Geothermal (Billion Btu)	55
2019	5	ID	Total Electric Power Industry	Natural Gas (Mcf)	875,200
2019	5	ID	Total Electric Power Industry	Petroleum (Barrels)	17
2019	5	ID	Combined Heat and Power, Industrial Power	Coal (Short Tons)	296
2019	5	ID	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	37,119
2019	5	ID	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	0
2019	5	ID	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	14,459
2019	5	ID	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	0
2019	5	ID	Electric Generators, Independent Power Producers	Geothermal (Billion Btu)	55
2019	5	ID	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	673,714
2019	5	ID	Electric Generators, Electric Utilities	Natural Gas (Mcf)	149,908
2019	5	ID	Electric Generators, Electric Utilities	Petroleum (Barrels)	17
2019	5	IL	Total Electric Power Industry	Coal (Short Tons)	2,051,462
2019	5	IL	Total Electric Power Industry	Natural Gas (Mcf)	8,494,717
2019	5	IL	Total Electric Power Industry	Other Gases (Billion Btu)	3
2019	5	IL	Total Electric Power Industry	Petroleum (Barrels)	7,935
2019	5	IL	Combined Heat and Power, Industrial Power	Coal (Short Tons)	33,929
2019	5	IL	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	359,668
2019	5	IL	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	3
2019	5	IL	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	0
2019	5	IL	Combined Heat and Power, Commercial Power	Coal (Short Tons)	680
2019	5	IL	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	152,245
2019	5	IL	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	11
2019	5	IL	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	372,813
2019	5	IL	Combined Heat and Power, Electric Power	Other Gases (Billion Btu)	0
2019	5	IL	Electric Generators, Independent Power Producers	Coal (Short Tons)	1,853,331
2019	5	IL	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	7,011,951
2019	5	IL	Electric Generators, Independent Power Producers	Petroleum (Barrels)	6,882
2019	5	IL	Electric Generators, Electric Utilities	Coal (Short Tons)	163,522
2019	5	IL	Electric Generators, Electric Utilities	Natural Gas (Mcf)	598,040
2019	5	IL	Electric Generators, Electric Utilities	Petroleum (Barrels)	1,042
2019	5	IN	Total Electric Power Industry	Coal (Short Tons)	2,410,611
2019	5	IN	Total Electric Power Industry	Natural Gas (Mcf)	16,069,841
2019	5	IN	Total Electric Power Industry	Other Gases (Billion Btu)	791
2019	5	IN	Total Electric Power Industry	Petroleum (Barrels)	19,374
2019	5	IN	Combined Heat and Power, Industrial Power	Coal (Short Tons)	0
2019	5	IN	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	1,233,181
2019	5	IN	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	791
2019	5	IN	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	245
2019	5	IN	Combined Heat and Power, Commercial Power	Coal (Short Tons)	1,066
2019	5	IN	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	86,316
2019	5	IN	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	24
2019	5	IN	Combined Heat and Power, Electric Power	Coal (Short Tons)	103,087
2019	5	IN	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	2,103,637
2019	5	IN	Combined Heat and Power, Electric Power	Petroleum (Barrels)	0
2019	5	IN	Electric Generators, Independent Power Producers	Coal (Short Tons)	0
2019	5	IN	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	6,448,163
2019	5	IN	Electric Generators, Independent Power Producers	Petroleum (Barrels)	0
2019	5	IN	Electric Generators, Electric Utilities	Coal (Short Tons)	2,306,458
2019	5	IN	Electric Generators, Electric Utilities	Natural Gas (Mcf)	6,198,544
2019	5	IN	Electric Generators, Electric Utilities	Petroleum (Barrels)	19,105
2019	5	KS	Total Electric Power Industry	Coal (Short Tons)	749,037
2019	5	KS	Total Electric Power Industry	Natural Gas (Mcf)	3,280,916
2019	5	KS	Total Electric Power Industry	Petroleum (Barrels)	15,522
2019	5	KS	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	65,705
2019	5	KS	Electric Generators, Electric Utilities	Coal (Short Tons)	749,037
2019	5	KS	Electric Generators, Electric Utilities	Natural Gas (Mcf)	3,215,211
2019	5	KS	Electric Generators, Electric Utilities	Petroleum (Barrels)	15,522
2019	5	KY	Total Electric Power Industry	Coal (Short Tons)	1,974,103
2019	5	KY	Total Electric Power Industry	Natural Gas (Mcf)	7,868,113
2019	5	KY	Total Electric Power Industry	Petroleum (Barrels)	15,902
2019	5	KY	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	80,332
2019	5	KY	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	10,760
2019	5	KY	Electric Generators, Electric Utilities	Coal (Short Tons)	1,974,103
2019	5	KY	Electric Generators, Electric Utilities	Natural Gas (Mcf)	7,777,021
2019	5	KY	Electric Generators, Electric Utilities	Petroleum (Barrels)	15,902
2019	5	LA	Total Electric Power Industry	Coal (Short Tons)	527,933
2019	5	LA	Total Electric Power Industry	Natural Gas (Mcf)	44,503,253
2019	5	LA	Total Electric Power Industry	Other Gases (Billion Btu)	1,440
2019	5	LA	Total Electric Power Industry	Petroleum (Barrels)	653,291
2019	5	LA	Combined Heat and Power, Industrial Power	Coal (Short Tons)	0
2019	5	LA	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	13,380,019
2019	5	LA	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	1,440
2019	5	LA	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	0
2019	5	LA	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	47,483
2019	5	LA	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	1,503,149
2019	5	LA	Electric Generators, Independent Power Producers	Coal (Short Tons)	164,142
2019	5	LA	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	1,981,833
2019	5	LA	Electric Generators, Independent Power Producers	Petroleum (Barrels)	0
2019	5	LA	Electric Generators, Electric Utilities	Coal (Short Tons)	363,791
2019	5	LA	Electric Generators, Electric Utilities	Natural Gas (Mcf)	27,590,769
2019	5	LA	Electric Generators, Electric Utilities	Petroleum (Barrels)	653,291
2019	5	MA	Total Electric Power Industry	Coal (Short Tons)	0
2019	5	MA	Total Electric Power Industry	Natural Gas (Mcf)	6,239,316
2019	5	MA	Total Electric Power Industry	Petroleum (Barrels)	6,642
2019	5	MA	Combined Heat and Power, Industrial Power	Coal (Short Tons)	0
2019	5	MA	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	117,186
2019	5	MA	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	0
2019	5	MA	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	223,082
2019	5	MA	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	702
2019	5	MA	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	673,674
2019	5	MA	Combined Heat and Power, Electric Power	Petroleum (Barrels)	0
2019	5	MA	Electric Generators, Independent Power Producers	Coal (Short Tons)	0
2019	5	MA	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	5,184,981
2019	5	MA	Electric Generators, Independent Power Producers	Petroleum (Barrels)	4,626
2019	5	MA	Electric Generators, Electric Utilities	Natural Gas (Mcf)	40,393
2019	5	MA	Electric Generators, Electric Utilities	Petroleum (Barrels)	1,314
2019	5	MD	Total Electric Power Industry	Coal (Short Tons)	194,386
2019	5	MD	Total Electric Power Industry	Natural Gas (Mcf)	8,646,769
2019	5	MD	Total Electric Power Industry	Petroleum (Barrels)	9,480
2019	5	MD	Combined Heat and Power, Industrial Power	Coal (Short Tons)	1,437
2019	5	MD	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	32,793
2019	5	MD	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	111
2019	5	MD	Combined Heat and Power, Commercial Power	Coal (Short Tons)	0
2019	5	MD	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	885,008
2019	5	MD	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	32
2019	5	MD	Combined Heat and Power, Electric Power	Coal (Short Tons)	39,800
2019	5	MD	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	492,671
2019	5	MD	Combined Heat and Power, Electric Power	Petroleum (Barrels)	178
2019	5	MD	Electric Generators, Independent Power Producers	Coal (Short Tons)	153,149
2019	5	MD	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	5,659,925
2019	5	MD	Electric Generators, Independent Power Producers	Petroleum (Barrels)	8,934
2019	5	MD	Electric Generators, Electric Utilities	Natural Gas (Mcf)	1,576,372
2019	5	MD	Electric Generators, Electric Utilities	Petroleum (Barrels)	225
2019	5	ME	Total Electric Power Industry	Coal (Short Tons)	930
2019	5	ME	Total Electric Power Industry	Natural Gas (Mcf)	746,101
2019	5	ME	Total Electric Power Industry	Petroleum (Barrels)	1,465
2019	5	ME	Combined Heat and Power, Industrial Power	Coal (Short Tons)	307
2019	5	ME	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	150,393
2019	5	ME	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	355
2019	5	ME	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	11,061
2019	5	ME	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	708
2019	5	ME	Combined Heat and Power, Electric Power	Coal (Short Tons)	623
2019	5	ME	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	0
2019	5	ME	Combined Heat and Power, Electric Power	Petroleum (Barrels)	92
2019	5	ME	Electric Generators, Independent Power Producers	Coal (Short Tons)	0
2019	5	ME	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	584,647
2019	5	ME	Electric Generators, Independent Power Producers	Petroleum (Barrels)	310
2019	5	ME	Electric Generators, Electric Utilities	Petroleum (Barrels)	0
2019	5	MI	Total Electric Power Industry	Coal (Short Tons)	1,590,861
2019	5	MI	Total Electric Power Industry	Natural Gas (Mcf)	17,284,095
2019	5	MI	Total Electric Power Industry	Other Gases (Billion Btu)	772
2019	5	MI	Total Electric Power Industry	Petroleum (Barrels)	250,478
2019	5	MI	Combined Heat and Power, Industrial Power	Coal (Short Tons)	1,208
2019	5	MI	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	228,205
2019	5	MI	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	19,110
2019	5	MI	Combined Heat and Power, Commercial Power	Coal (Short Tons)	0
2019	5	MI	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	267,753
2019	5	MI	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	81
2019	5	MI	Combined Heat and Power, Electric Power	Coal (Short Tons)	18,530
2019	5	MI	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	8,820,389
2019	5	MI	Combined Heat and Power, Electric Power	Other Gases (Billion Btu)	772
2019	5	MI	Combined Heat and Power, Electric Power	Petroleum (Barrels)	0
2019	5	MI	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	3,472,125
2019	5	MI	Electric Generators, Independent Power Producers	Petroleum (Barrels)	0
2019	5	MI	Electric Generators, Electric Utilities	Coal (Short Tons)	1,571,123
2019	5	MI	Electric Generators, Electric Utilities	Natural Gas (Mcf)	4,495,623
2019	5	MI	Electric Generators, Electric Utilities	Other Gases (Billion Btu)	0
2019	5	MI	Electric Generators, Electric Utilities	Petroleum (Barrels)	231,287
2019	5	MN	Total Electric Power Industry	Coal (Short Tons)	863,770
2019	5	MN	Total Electric Power Industry	Natural Gas (Mcf)	3,966,059
2019	5	MN	Total Electric Power Industry	Petroleum (Barrels)	9,840
2019	5	MN	Combined Heat and Power, Industrial Power	Coal (Short Tons)	15,060
2019	5	MN	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	40,281
2019	5	MN	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	92
2019	5	MN	Combined Heat and Power, Commercial Power	Coal (Short Tons)	0
2019	5	MN	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	33,938
2019	5	MN	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	131
2019	5	MN	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	229,221
2019	5	MN	Combined Heat and Power, Electric Power	Petroleum (Barrels)	169
2019	5	MN	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	279,762
2019	5	MN	Electric Generators, Independent Power Producers	Petroleum (Barrels)	344
2019	5	MN	Electric Generators, Electric Utilities	Coal (Short Tons)	848,710
2019	5	MN	Electric Generators, Electric Utilities	Natural Gas (Mcf)	3,382,857
2019	5	MN	Electric Generators, Electric Utilities	Petroleum (Barrels)	9,104
2019	5	MO	Total Electric Power Industry	Coal (Short Tons)	2,530,843
2019	5	MO	Total Electric Power Industry	Natural Gas (Mcf)	4,990,778
2019	5	MO	Total Electric Power Industry	Petroleum (Barrels)	14,396
2019	5	MO	Combined Heat and Power, Industrial Power	Coal (Short Tons)	0
2019	5	MO	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	6,684
2019	5	MO	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	0
2019	5	MO	Combined Heat and Power, Commercial Power	Coal (Short Tons)	0
2019	5	MO	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	67,389
2019	5	MO	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	4
2019	5	MO	Combined Heat and Power, Electric Power	Coal (Short Tons)	0
2019	5	MO	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	28,935
