YEAR	MONTH	STATE	TYPE OF PRODUCER	ENERGY SOURCE	GENERATION (Megawatthours)
2019	7	OH	Combined Heat and Power, Industrial Power	Other Gases	10,439
2019	7	OH	Combined Heat and Power, Industrial Power	Other	1,509
2019	7	OH	Combined Heat and Power, Industrial Power	Petroleum	271
2019	7	OH	Combined Heat and Power, Industrial Power	Solar Thermal and Photovoltaic	254
2019	7	OH	Combined Heat and Power, Industrial Power	Other Biomass	650
2019	7	OH	Combined Heat and Power, Industrial Power	Wind	4,919
2019	7	OH	Combined Heat and Power, Industrial Power	Wood and Wood Derived Fuels	19,356
2019	7	OH	Combined Heat and Power, Commercial Power	Total	26,669
2019	7	OH	Combined Heat and Power, Commercial Power	Coal	0
2019	7	OH	Combined Heat and Power, Commercial Power	Natural Gas	25,110
2019	7	OH	Combined Heat and Power, Commercial Power	Petroleum	128
2019	7	OH	Combined Heat and Power, Commercial Power	Solar Thermal and Photovoltaic	649
2019	7	OH	Combined Heat and Power, Commercial Power	Other Biomass	656
2019	7	OH	Combined Heat and Power, Commercial Power	Wind	126
2019	7	OH	Combined Heat and Power, Electric Power	Total	78,462
2019	7	OH	Combined Heat and Power, Electric Power	Coal	0
2019	7	OH	Combined Heat and Power, Electric Power	Natural Gas	16,805
2019	7	OH	Combined Heat and Power, Electric Power	Other Gases	59,703
2019	7	OH	Combined Heat and Power, Electric Power	Wood and Wood Derived Fuels	1,954
2019	7	OH	Electric Generators, Independent Power Producers	Total	9,542,186
2019	7	OH	Electric Generators, Independent Power Producers	Coal	3,767,234
2019	7	OH	Electric Generators, Independent Power Producers	Hydroelectric Conventional	2,989
2019	7	OH	Electric Generators, Independent Power Producers	Natural Gas	4,123,806
2019	7	OH	Electric Generators, Independent Power Producers	Nuclear	1,451,670
2019	7	OH	Electric Generators, Independent Power Producers	Other	0
2019	7	OH	Electric Generators, Independent Power Producers	Petroleum	47,926
2019	7	OH	Electric Generators, Independent Power Producers	Solar Thermal and Photovoltaic	18,145
2019	7	OH	Electric Generators, Independent Power Producers	Other Biomass	37,419
2019	7	OH	Electric Generators, Independent Power Producers	Wind	92,998
2019	7	OH	Electric Generators, Electric Utilities	Total	1,480,209
2019	7	OH	Electric Generators, Electric Utilities	Coal	546,876
2019	7	OH	Electric Generators, Electric Utilities	Hydroelectric Conventional	22,381
2019	7	OH	Electric Generators, Electric Utilities	Natural Gas	907,887
2019	7	OH	Electric Generators, Electric Utilities	Other	-82
2019	7	OH	Electric Generators, Electric Utilities	Petroleum	1,200
2019	7	OH	Electric Generators, Electric Utilities	Solar Thermal and Photovoltaic	867
2019	7	OH	Electric Generators, Electric Utilities	Other Biomass	0
2019	7	OH	Electric Generators, Electric Utilities	Wind	1,081
2019	7	OK	Total Electric Power Industry	Total	8,681,294
2019	7	OK	Total Electric Power Industry	Coal	885,768
2019	7	OK	Total Electric Power Industry	Pumped Storage	-12,213
2019	7	OK	Total Electric Power Industry	Hydroelectric Conventional	183,124
2019	7	OK	Total Electric Power Industry	Natural Gas	5,403,036
2019	7	OK	Total Electric Power Industry	Other	837
2019	7	OK	Total Electric Power Industry	Petroleum	1,789
2019	7	OK	Total Electric Power Industry	Solar Thermal and Photovoltaic	7,037
2019	7	OK	Total Electric Power Industry	Other Biomass	7,281
2019	7	OK	Total Electric Power Industry	Wind	2,184,815
2019	7	OK	Total Electric Power Industry	Wood and Wood Derived Fuels	19,820
2019	7	OK	Combined Heat and Power, Industrial Power	Total	74,136
2019	7	OK	Combined Heat and Power, Industrial Power	Coal	9,343
2019	7	OK	Combined Heat and Power, Industrial Power	Natural Gas	38,401
2019	7	OK	Combined Heat and Power, Industrial Power	Other	837
2019	7	OK	Combined Heat and Power, Industrial Power	Petroleum	138
2019	7	OK	Combined Heat and Power, Industrial Power	Other Biomass	5,597
2019	7	OK	Combined Heat and Power, Industrial Power	Wood and Wood Derived Fuels	19,820
2019	7	OK	Combined Heat and Power, Commercial Power	Total	0
2019	7	OK	Combined Heat and Power, Commercial Power	Natural Gas	0
2019	7	OK	Combined Heat and Power, Commercial Power	Petroleum	0
2019	7	OK	Combined Heat and Power, Electric Power	Total	76,330
2019	7	OK	Combined Heat and Power, Electric Power	Coal	47,845
2019	7	OK	Combined Heat and Power, Electric Power	Natural Gas	28,485
2019	7	OK	Combined Heat and Power, Electric Power	Other	0
2019	7	OK	Combined Heat and Power, Electric Power	Wood and Wood Derived Fuels	0
2019	7	OK	Electric Generators, Independent Power Producers	Total	4,063,315
2019	7	OK	Electric Generators, Independent Power Producers	Natural Gas	1,983,276
2019	7	OK	Electric Generators, Independent Power Producers	Other Biomass	1,684
2019	7	OK	Electric Generators, Independent Power Producers	Wind	2,078,355
2019	7	OK	Electric Generators, Electric Utilities	Total	4,467,512
2019	7	OK	Electric Generators, Electric Utilities	Coal	828,580
2019	7	OK	Electric Generators, Electric Utilities	Pumped Storage	-12,213
2019	7	OK	Electric Generators, Electric Utilities	Hydroelectric Conventional	183,124
2019	7	OK	Electric Generators, Electric Utilities	Natural Gas	3,352,874
2019	7	OK	Electric Generators, Electric Utilities	Petroleum	1,651
2019	7	OK	Electric Generators, Electric Utilities	Solar Thermal and Photovoltaic	7,037
2019	7	OK	Electric Generators, Electric Utilities	Wind	106,460
2019	7	OR	Total Electric Power Industry	Total	5,260,282
2019	7	OR	Total Electric Power Industry	Coal	314,494
2019	7	OR	Total Electric Power Industry	Geothermal	13,057
2019	7	OR	Total Electric Power Industry	Hydroelectric Conventional	1,854,487
2019	7	OR	Total Electric Power Industry	Natural Gas	2,151,714
2019	7	OR	Total Electric Power Industry	Other	4,331
2019	7	OR	Total Electric Power Industry	Petroleum	795
2019	7	OR	Total Electric Power Industry	Solar Thermal and Photovoltaic	77,901
2019	7	OR	Total Electric Power Industry	Other Biomass	30,460
2019	7	OR	Total Electric Power Industry	Wind	741,833
2019	7	OR	Total Electric Power Industry	Wood and Wood Derived Fuels	71,211
2019	7	OR	Combined Heat and Power, Industrial Power	Total	63,763
2019	7	OR	Combined Heat and Power, Industrial Power	Natural Gas	5,238
2019	7	OR	Combined Heat and Power, Industrial Power	Petroleum	0
2019	7	OR	Combined Heat and Power, Industrial Power	Other Biomass	2,507
2019	7	OR	Combined Heat and Power, Industrial Power	Wood and Wood Derived Fuels	56,019
2019	7	OR	Combined Heat and Power, Commercial Power	Total	6,768
2019	7	OR	Combined Heat and Power, Commercial Power	Natural Gas	4,327
2019	7	OR	Combined Heat and Power, Commercial Power	Petroleum	0
2019	7	OR	Combined Heat and Power, Commercial Power	Other Biomass	2,441
2019	7	OR	Combined Heat and Power, Electric Power	Total	592,325
2019	7	OR	Combined Heat and Power, Electric Power	Natural Gas	589,579
2019	7	OR	Combined Heat and Power, Electric Power	Other Biomass	2,746
2019	7	OR	Combined Heat and Power, Electric Power	Wood and Wood Derived Fuels	0
2019	7	OR	Electric Generators, Independent Power Producers	Total	1,134,892
2019	7	OR	Electric Generators, Independent Power Producers	Geothermal	13,057
2019	7	OR	Electric Generators, Independent Power Producers	Hydroelectric Conventional	16,353
2019	7	OR	Electric Generators, Independent Power Producers	Natural Gas	423,903
2019	7	OR	Electric Generators, Independent Power Producers	Other	4,377
2019	7	OR	Electric Generators, Independent Power Producers	Solar Thermal and Photovoltaic	77,207
2019	7	OR	Electric Generators, Independent Power Producers	Other Biomass	18,011
2019	7	OR	Electric Generators, Independent Power Producers	Wind	566,791
2019	7	OR	Electric Generators, Independent Power Producers	Wood and Wood Derived Fuels	15,192
2019	7	OR	Electric Generators, Electric Utilities	Total	3,462,534
2019	7	OR	Electric Generators, Electric Utilities	Coal	314,494
2019	7	OR	Electric Generators, Electric Utilities	Geothermal	0
2019	7	OR	Electric Generators, Electric Utilities	Hydroelectric Conventional	1,838,134
2019	7	OR	Electric Generators, Electric Utilities	Natural Gas	1,128,666
2019	7	OR	Electric Generators, Electric Utilities	Other	-46
2019	7	OR	Electric Generators, Electric Utilities	Petroleum	795
2019	7	OR	Electric Generators, Electric Utilities	Solar Thermal and Photovoltaic	693
2019	7	OR	Electric Generators, Electric Utilities	Other Biomass	4,756
2019	7	OR	Electric Generators, Electric Utilities	Wind	175,042
2019	7	PA	Total Electric Power Industry	Total	23,024,998
2019	7	PA	Total Electric Power Industry	Coal	3,928,155
2019	7	PA	Total Electric Power Industry	Pumped Storage	-64,618
2019	7	PA	Total Electric Power Industry	Hydroelectric Conventional	353,881
2019	7	PA	Total Electric Power Industry	Natural Gas	10,824,712
2019	7	PA	Total Electric Power Industry	Nuclear	7,382,498
2019	7	PA	Total Electric Power Industry	Other Gases	53,216
2019	7	PA	Total Electric Power Industry	Other	82,586
2019	7	PA	Total Electric Power Industry	Petroleum	28,986
2019	7	PA	Total Electric Power Industry	Solar Thermal and Photovoltaic	9,845
2019	7	PA	Total Electric Power Industry	Other Biomass	150,394
