U.S. Department of Energy, The Energy Information Administration (EIA)					
Monthly Fuel Consumption Data by State, Producer Sector and Energy Source; Months Through December 2017					
Sources: EIA-923 Report					
					
YEAR	MONTH	STATE	TYPE OF PRODUCER	ENERGY SOURCE	CONSUMPTION
2017	5	GA	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	7,092,520
2017	5	GA	Electric Generators, Independent Power Producers	Petroleum (Barrels)	1,846
2017	5	GA	Electric Generators, Electric Utilities	Coal (Short Tons)	1,588,256
2017	5	GA	Electric Generators, Electric Utilities	Natural Gas (Mcf)	23,459,938
2017	5	GA	Electric Generators, Electric Utilities	Petroleum (Barrels)	18,746
2017	5	HI	Total Electric Power Industry	Coal (Short Tons)	69,643
2017	5	HI	Total Electric Power Industry	Geothermal (Billion Btu)	187
2017	5	HI	Total Electric Power Industry	Other Gases (Billion Btu)	22
2017	5	HI	Total Electric Power Industry	Petroleum (Barrels)	889,655
2017	5	HI	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	22
2017	5	HI	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	15,976
2017	5	HI	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	697
2017	5	HI	Combined Heat and Power, Electric Power	Coal (Short Tons)	69,643
2017	5	HI	Combined Heat and Power, Electric Power	Petroleum (Barrels)	160,329
2017	5	HI	Electric Generators, Independent Power Producers	Geothermal (Billion Btu)	187
2017	5	HI	Electric Generators, Independent Power Producers	Petroleum (Barrels)	25,968
2017	5	HI	Electric Generators, Electric Utilities	Petroleum (Barrels)	686,685
2017	5	IA	Total Electric Power Industry	Coal (Short Tons)	1,264,867
2017	5	IA	Total Electric Power Industry	Natural Gas (Mcf)	1,592,139
2017	5	IA	Total Electric Power Industry	Petroleum (Barrels)	23,103
2017	5	IA	Combined Heat and Power, Industrial Power	Coal (Short Tons)	46,978
2017	5	IA	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	111,142
2017	5	IA	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	871
2017	5	IA	Combined Heat and Power, Commercial Power	Coal (Short Tons)	1,459
2017	5	IA	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	35,355
2017	5	IA	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	700
2017	5	IA	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	14
2017	5	IA	Electric Generators, Independent Power Producers	Petroleum (Barrels)	183
2017	5	IA	Electric Generators, Electric Utilities	Coal (Short Tons)	1,216,430
2017	5	IA	Electric Generators, Electric Utilities	Natural Gas (Mcf)	1,445,628
2017	5	IA	Electric Generators, Electric Utilities	Petroleum (Barrels)	21,349
2017	5	ID	Total Electric Power Industry	Coal (Short Tons)	452
2017	5	ID	Total Electric Power Industry	Geothermal (Billion Btu)	51
2017	5	ID	Total Electric Power Industry	Natural Gas (Mcf)	1,071,168
2017	5	ID	Total Electric Power Industry	Petroleum (Barrels)	0
2017	5	ID	Combined Heat and Power, Industrial Power	Coal (Short Tons)	452
2017	5	ID	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	39,511
2017	5	ID	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	0
2017	5	ID	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	13,746
2017	5	ID	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	0
2017	5	ID	Electric Generators, Independent Power Producers	Geothermal (Billion Btu)	51
2017	5	ID	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	407,480
2017	5	ID	Electric Generators, Electric Utilities	Natural Gas (Mcf)	610,431
2017	5	ID	Electric Generators, Electric Utilities	Petroleum (Barrels)	0
2017	5	IL	Total Electric Power Industry	Coal (Short Tons)	2,395,078
2017	5	IL	Total Electric Power Industry	Natural Gas (Mcf)	8,491,914
2017	5	IL	Total Electric Power Industry	Other Gases (Billion Btu)	178
2017	5	IL	Total Electric Power Industry	Petroleum (Barrels)	10,420
2017	5	IL	Combined Heat and Power, Industrial Power	Coal (Short Tons)	40,397
2017	5	IL	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	243,634
2017	5	IL	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	178
2017	5	IL	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	0
2017	5	IL	Combined Heat and Power, Commercial Power	Coal (Short Tons)	629
2017	5	IL	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	145,908
2017	5	IL	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	92
2017	5	IL	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	377,705
2017	5	IL	Combined Heat and Power, Electric Power	Other Gases (Billion Btu)	0
2017	5	IL	Electric Generators, Independent Power Producers	Coal (Short Tons)	2,186,157
2017	5	IL	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	7,063,923
2017	5	IL	Electric Generators, Independent Power Producers	Petroleum (Barrels)	8,906
2017	5	IL	Electric Generators, Electric Utilities	Coal (Short Tons)	167,895
2017	5	IL	Electric Generators, Electric Utilities	Natural Gas (Mcf)	660,744
2017	5	IL	Electric Generators, Electric Utilities	Petroleum (Barrels)	1,422
2017	5	IN	Total Electric Power Industry	Coal (Short Tons)	2,395,973
2017	5	IN	Total Electric Power Industry	Natural Gas (Mcf)	7,061,144
2017	5	IN	Total Electric Power Industry	Other Gases (Billion Btu)	1,218
2017	5	IN	Total Electric Power Industry	Petroleum (Barrels)	22,762
2017	5	IN	Combined Heat and Power, Industrial Power	Coal (Short Tons)	0
2017	5	IN	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	851,814
2017	5	IN	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	1,209
2017	5	IN	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	732
2017	5	IN	Combined Heat and Power, Commercial Power	Coal (Short Tons)	358
2017	5	IN	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	95,054
2017	5	IN	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	8
2017	5	IN	Combined Heat and Power, Electric Power	Coal (Short Tons)	48,060
2017	5	IN	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	95,894
2017	5	IN	Combined Heat and Power, Electric Power	Petroleum (Barrels)	0
2017	5	IN	Electric Generators, Independent Power Producers	Coal (Short Tons)	0
2017	5	IN	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	149,328
2017	5	IN	Electric Generators, Independent Power Producers	Petroleum (Barrels)	0
2017	5	IN	Electric Generators, Electric Utilities	Coal (Short Tons)	2,347,555
2017	5	IN	Electric Generators, Electric Utilities	Natural Gas (Mcf)	5,869,054
2017	5	IN	Electric Generators, Electric Utilities	Other Gases (Billion Btu)	9
2017	5	IN	Electric Generators, Electric Utilities	Petroleum (Barrels)	22,022
2017	5	KS	Total Electric Power Industry	Coal (Short Tons)	784,418
2017	5	KS	Total Electric Power Industry	Natural Gas (Mcf)	1,607,404
2017	5	KS	Total Electric Power Industry	Petroleum (Barrels)	16,616
2017	5	KS	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	8,956
2017	5	KS	Electric Generators, Electric Utilities	Coal (Short Tons)	784,418
2017	5	KS	Electric Generators, Electric Utilities	Natural Gas (Mcf)	1,598,448
2017	5	KS	Electric Generators, Electric Utilities	Petroleum (Barrels)	16,616
2017	5	KY	Total Electric Power Industry	Coal (Short Tons)	2,407,931
2017	5	KY	Total Electric Power Industry	Natural Gas (Mcf)	6,536,158
2017	5	KY	Total Electric Power Industry	Petroleum (Barrels)	143,256
2017	5	KY	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	85,452
2017	5	KY	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	261,293
2017	5	KY	Electric Generators, Electric Utilities	Coal (Short Tons)	2,407,931
2017	5	KY	Electric Generators, Electric Utilities	Natural Gas (Mcf)	6,189,413
2017	5	KY	Electric Generators, Electric Utilities	Petroleum (Barrels)	143,256
2017	5	LA	Total Electric Power Industry	Coal (Short Tons)	865,010
2017	5	LA	Total Electric Power Industry	Natural Gas (Mcf)	35,649,744
2017	5	LA	Total Electric Power Industry	Other Gases (Billion Btu)	1,101
2017	5	LA	Total Electric Power Industry	Petroleum (Barrels)	909,110
2017	5	LA	Combined Heat and Power, Industrial Power	Coal (Short Tons)	0
2017	5	LA	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	12,106,565
2017	5	LA	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	1,101
2017	5	LA	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	18,285
2017	5	LA	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	40,950
2017	5	LA	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	1,928,366
2017	5	LA	Electric Generators, Independent Power Producers	Coal (Short Tons)	294,023
2017	5	LA	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	757,670
2017	5	LA	Electric Generators, Independent Power Producers	Petroleum (Barrels)	0
2017	5	LA	Electric Generators, Electric Utilities	Coal (Short Tons)	570,987
2017	5	LA	Electric Generators, Electric Utilities	Natural Gas (Mcf)	20,816,193
2017	5	LA	Electric Generators, Electric Utilities	Petroleum (Barrels)	890,825
2017	5	MA	Total Electric Power Industry	Coal (Short Tons)	29,029
2017	5	MA	Total Electric Power Industry	Natural Gas (Mcf)	12,847,091
2017	5	MA	Total Electric Power Industry	Petroleum (Barrels)	47,585
2017	5	MA	Combined Heat and Power, Industrial Power	Coal (Short Tons)	0
2017	5	MA	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	97,312
2017	5	MA	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	465
2017	5	MA	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	150,970
2017	5	MA	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	1,030
2017	5	MA	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	1,072,984
2017	5	MA	Combined Heat and Power, Electric Power	Petroleum (Barrels)	74
2017	5	MA	Electric Generators, Independent Power Producers	Coal (Short Tons)	29,029
2017	5	MA	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	11,373,618
2017	5	MA	Electric Generators, Independent Power Producers	Petroleum (Barrels)	42,117
2017	5	MA	Electric Generators, Electric Utilities	Natural Gas (Mcf)	152,207
2017	5	MA	Electric Generators, Electric Utilities	Petroleum (Barrels)	3,899
2017	5	MD	Total Electric Power Industry	Coal (Short Tons)	312,902
2017	5	MD	Total Electric Power Industry	Natural Gas (Mcf)	3,634,061
2017	5	MD	Total Electric Power Industry	Petroleum (Barrels)	23,771
2017	5	MD	Combined Heat and Power, Industrial Power	Coal (Short Tons)	1,152
2017	5	MD	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	34,919
2017	5	MD	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	397
2017	5	MD	Combined Heat and Power, Commercial Power	Coal (Short Tons)	0
2017	5	MD	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	426,769
2017	5	MD	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	119
2017	5	MD	Combined Heat and Power, Electric Power	Coal (Short Tons)	30,739
2017	5	MD	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	501,883
2017	5	MD	Combined Heat and Power, Electric Power	Petroleum (Barrels)	2,221
2017	5	MD	Electric Generators, Independent Power Producers	Coal (Short Tons)	281,011
2017	5	MD	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	2,670,490
2017	5	MD	Electric Generators, Independent Power Producers	Petroleum (Barrels)	20,799
2017	5	MD	Electric Generators, Electric Utilities	Natural Gas (Mcf)	0
2017	5	MD	Electric Generators, Electric Utilities	Petroleum (Barrels)	235
2017	5	ME	Total Electric Power Industry	Coal (Short Tons)	816
2017	5	ME	Total Electric Power Industry	Natural Gas (Mcf)	1,532,802
2017	5	ME	Total Electric Power Industry	Petroleum (Barrels)	5,585
2017	5	ME	Combined Heat and Power, Industrial Power	Coal (Short Tons)	246
2017	5	ME	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	136,859
2017	5	ME	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	347
2017	5	ME	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	11,799
2017	5	ME	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	340
2017	5	ME	Combined Heat and Power, Electric Power	Coal (Short Tons)	570
2017	5	ME	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	0
2017	5	ME	Combined Heat and Power, Electric Power	Petroleum (Barrels)	100
2017	5	ME	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	1,384,144
2017	5	ME	Electric Generators, Independent Power Producers	Petroleum (Barrels)	4,795
2017	5	ME	Electric Generators, Electric Utilities	Petroleum (Barrels)	3
2017	5	MI	Total Electric Power Industry	Coal (Short Tons)	2,209,851
2017	5	MI	Total Electric Power Industry	Natural Gas (Mcf)	14,599,029
2017	5	MI	Total Electric Power Industry	Other Gases (Billion Btu)	786
2017	5	MI	Total Electric Power Industry	Petroleum (Barrels)	261,126
2017	5	MI	Combined Heat and Power, Industrial Power	Coal (Short Tons)	2,174
2017	5	MI	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	420,773
2017	5	MI	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	25,558
2017	5	MI	Combined Heat and Power, Commercial Power	Coal (Short Tons)	0
2017	5	MI	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	221,119
2017	5	MI	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	360
2017	5	MI	Combined Heat and Power, Electric Power	Coal (Short Tons)	17,800
2017	5	MI	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	6,396,649
2017	5	MI	Combined Heat and Power, Electric Power	Other Gases (Billion Btu)	708
2017	5	MI	Combined Heat and Power, Electric Power	Petroleum (Barrels)	0
2017	5	MI	Electric Generators, Independent Power Producers	Coal (Short Tons)	0
2017	5	MI	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	3,333,737
2017	5	MI	Electric Generators, Independent Power Producers	Petroleum (Barrels)	0
2017	5	MI	Electric Generators, Electric Utilities	Coal (Short Tons)	2,189,877
2017	5	MI	Electric Generators, Electric Utilities	Natural Gas (Mcf)	4,226,751
2017	5	MI	Electric Generators, Electric Utilities	Other Gases (Billion Btu)	78
2017	5	MI	Electric Generators, Electric Utilities	Petroleum (Barrels)	235,208
2017	5	MN	Total Electric Power Industry	Coal (Short Tons)	958,557
2017	5	MN	Total Electric Power Industry	Natural Gas (Mcf)	3,038,115
2017	5	MN	Total Electric Power Industry	Petroleum (Barrels)	5,743
2017	5	MN	Combined Heat and Power, Industrial Power	Coal (Short Tons)	15,998
2017	5	MN	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	52,993
2017	5	MN	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	64
2017	5	MN	Combined Heat and Power, Commercial Power	Coal (Short Tons)	9
2017	5	MN	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	34,194
2017	5	MN	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	109
2017	5	MN	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	134,996
2017	5	MN	Combined Heat and Power, Electric Power	Petroleum (Barrels)	128
2017	5	MN	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	317,720
2017	5	MN	Electric Generators, Independent Power Producers	Petroleum (Barrels)	1,206
2017	5	MN	Electric Generators, Electric Utilities	Coal (Short Tons)	942,550
2017	5	MN	Electric Generators, Electric Utilities	Natural Gas (Mcf)	2,498,212
2017	5	MN	Electric Generators, Electric Utilities	Petroleum (Barrels)	4,236
2017	5	MO	Total Electric Power Industry	Coal (Short Tons)	3,369,429
2017	5	MO	Total Electric Power Industry	Natural Gas (Mcf)	2,630,153
2017	5	MO	Total Electric Power Industry	Petroleum (Barrels)	9,747
2017	5	MO	Combined Heat and Power, Industrial Power	Coal (Short Tons)	0
2017	5	MO	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	13,772
2017	5	MO	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	0
2017	5	MO	Combined Heat and Power, Commercial Power	Coal (Short Tons)	46
2017	5	MO	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	42,453
2017	5	MO	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	4
2017	5	MO	Combined Heat and Power, Electric Power	Coal (Short Tons)	0
2017	5	MO	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	15,456
2017	5	MO	Combined Heat and Power, Electric Power	Petroleum (Barrels)	0
2017	5	MO	Electric Generators, Independent Power Producers	Coal (Short Tons)	0
2017	5	MO	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	776,447
2017	5	MO	Electric Generators, Independent Power Producers	Petroleum (Barrels)	0
2017	5	MO	Electric Generators, Electric Utilities	Coal (Short Tons)	3,369,383
2017	5	MO	Electric Generators, Electric Utilities	Natural Gas (Mcf)	1,782,025
2017	5	MO	Electric Generators, Electric Utilities	Petroleum (Barrels)	9,743
2017	5	MS	Total Electric Power Industry	Coal (Short Tons)	367,318
2017	5	MS	Total Electric Power Industry	Natural Gas (Mcf)	30,444,176
2017	5	MS	Total Electric Power Industry	Petroleum (Barrels)	2,905
2017	5	MS	Combined Heat and Power, Industrial Power	Coal (Short Tons)	0
2017	5	MS	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	168,677
2017	5	MS	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	551
2017	5	MS	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	0
2017	5	MS	Electric Generators, Independent Power Producers	Coal (Short Tons)	282,552
2017	5	MS	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	2,485,234
2017	5	MS	Electric Generators, Electric Utilities	Coal (Short Tons)	84,766
2017	5	MS	Electric Generators, Electric Utilities	Natural Gas (Mcf)	27,790,265
2017	5	MS	Electric Generators, Electric Utilities	Petroleum (Barrels)	2,354
2017	5	MT	Total Electric Power Industry	Coal (Short Tons)	508,213
2017	5	MT	Total Electric Power Industry	Natural Gas (Mcf)	318,880
2017	5	MT	Total Electric Power Industry	Other Gases (Billion Btu)	16
2017	5	MT	Total Electric Power Industry	Petroleum (Barrels)	66,489
2017	5	MT	Combined Heat and Power, Industrial Power	Coal (Short Tons)	0
2017	5	MT	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	0
2017	5	MT	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	0
2017	5	MT	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	0
2017	5	MT	Combined Heat and Power, Electric Power	Other Gases (Billion Btu)	16
2017	5	MT	Combined Heat and Power, Electric Power	Petroleum (Barrels)	63,785
2017	5	MT	Electric Generators, Independent Power Producers	Coal (Short Tons)	488,350
2017	5	MT	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	39,299
2017	5	MT	Electric Generators, Independent Power Producers	Petroleum (Barrels)	2,641
2017	5	MT	Electric Generators, Electric Utilities	Coal (Short Tons)	19,863
